Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,96.65,120.81,20.0%,107.35,115.45,107.35,67.66,10.0%,1.55,1.55%,10.5%,1.3%,1.9,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$167.83B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.67,28.75,14.2%,25.48,28.32,25.48,18.15,3.2%,1.56,6.97%,8.3%,2.9%,3.2,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$140.61B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,22.80,32.85,30.6%,29.68,33.47,29.68,18.69,23.2%,0.90,5.79%,12.0%,2.7%,2.0,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$80.91B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,200.14,219.72,8.9%,263.48,234.47,263.48,171.93,24.0%,1.58,—,7.7%,4.5%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.55B,Health Technology,NASDAQ
GPN,Global Payments Inc.,84.06,90.64,7.3%,102.82,121.93,102.82,60.37,18.2%,0.97,1.19%,2.6%,8.8%,5.5,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$22.99B,Finance,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,47.05,87.03,45.9%,61.96,65.67,61.96,39.31,24.1%,1.48,2.81%,14.9%,12.1%,3.9,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$22.30B,Technology Services,NASDAQ
STLA,Stellantis N.V.,5.70,12.22,53.4%,9.56,11.73,9.56,,40.4%,0.24,—,—,3.8%,5.4,—,—,0,0,🟡 1/1,↑0 ↓0,$21.45B,Consumer Durables,NYSE
BCE,BCE Inc.,21.24,26.52,19.9%,27.65,29.65,27.65,19.71,23.2%,1.37,5.87%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$19.81B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,76.40,84.45,9.5%,94.89,92.80,94.89,63.22,19.5%,1.38,2.09%,6.1%,8.1%,7.3,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.51B,Consumer Non-Durables,NYSE
LYB,LyondellBasell Industries NV,58.62,83.94,30.2%,60.17,64.72,60.17,,2.6%,1.88,4.71%,-6.1%,4.9%,2.2,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$18.92B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,32.81,41.14,20.2%,34.77,37.10,34.77,24.98,5.6%,1.52,4.29%,44.4%,—,12.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$17.82B,Communications,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",92.07,108.29,15.0%,109.68,114.81,109.68,82.13,16.1%,1.41,1.04%,6.1%,8.2%,5.0,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$17.81B,Health Technology,NYSE
CHTR,"Charter Communications, Inc. Class A",131.61,298.21,55.9%,351.49,415.33,351.49,,62.6%,0.93,—,29.7%,45.5%,5.3,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$17.61B,Consumer Services,NASDAQ
WY,Weyerhaeuser Company,23.91,27.75,13.8%,24.54,26.33,24.54,18.17,2.6%,1.83,3.51%,4.2%,4.5%,4.8,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$17.24B,Finance,NYSE
TU,TELUS Corporation,10.40,16.72,37.8%,13.11,14.82,13.11,8.74,20.7%,1.45,10.47%,6.0%,—,11.1,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$16.37B,Communications,NYSE
QXO,"QXO, Inc.",14.13,27.61,48.8%,23.68,28.59,23.68,,40.3%,1.10,—,-6.8%,11.5%,3.5,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$14.66B,Distribution Services,NYSE
SWK,"Stanley Black & Decker, Inc.",94.17,95.16,1.0%,97.77,100.88,97.77,65.65,3.7%,1.63,3.57%,4.2%,4.6%,3.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$14.64B,Consumer Durables,NYSE
HRL,Hormel Foods Corporation,26.05,29.34,11.2%,30.77,33.54,30.77,18.94,15.3%,1.80,4.49%,5.8%,7.0%,4.6,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$14.34B,Consumer Non-Durables,NYSE
COO,"Cooper Companies, Inc.",70.29,89.83,21.8%,71.04,85.38,71.04,42.64,1.1%,1.66,—,2.9%,4.6%,2.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.71B,Health Technology,NASDAQ
MKC,"McCormick & Company, Incorporated",50.61,73.84,31.5%,59.55,71.84,59.55,36.84,15.0%,1.95,3.79%,25.7%,—,—,BUYING,$+161K,2,0,✅ 3/4,↑0 ↓0,$13.61B,Consumer Non-Durables,NYSE
APTV,Aptiv PLC,57.45,78.49,26.8%,82.58,93.31,82.58,,30.4%,1.32,—,4.0%,7.5%,4.2,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$12.16B,Producer Manufacturing,NYSE
BMRN,BioMarin Pharmaceutical Inc.,60.27,66.28,9.1%,84.17,78.99,84.17,53.74,28.4%,1.88,—,4.5%,7.4%,7.7,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$11.65B,Health Technology,NASDAQ
SWKS,"Skyworks Solutions, Inc.",63.44,90.90,30.2%,84.02,95.30,84.02,47.39,24.5%,1.65,4.48%,6.2%,34.6%,5.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$9.54B,Electronic Technology,NASDAQ
WLK,Westlake Corporation,72.33,124.23,41.8%,78.74,90.15,78.74,,8.1%,1.08,2.93%,-17.2%,16.0%,4.3,SELLING,$-4.1M,0,3,🔴 1/4,↑0 ↓0,$9.27B,Process Industries,NYSE
PSKY,Paramount Skydance Corporation Class B,8.03,20.86,61.5%,30.98,21.69,30.98,,74.1%,0.77,2.49%,-4.3%,15.5%,8.8,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$8.99B,Consumer Services,NASDAQ
