Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,96.14,123.40,22.1%,107.34,115.43,107.34,67.65,10.4%,1.54,1.56%,10.5%,1.4%,2.1,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$166.95B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.94,28.75,13.2%,25.92,28.81,25.92,18.47,3.8%,1.58,6.90%,8.3%,2.9%,3.5,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$142.14B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.81,33.74,29.4%,29.70,33.50,29.70,18.70,19.8%,0.96,5.54%,21.5%,2.8%,2.1,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$85.05B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,203.16,219.72,7.5%,263.54,234.57,263.54,171.96,22.9%,1.61,—,7.7%,4.3%,5.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.99B,Health Technology,NASDAQ
GPN,Global Payments Inc.,80.07,90.64,11.7%,102.74,121.80,102.74,60.33,22.1%,0.92,1.25%,2.6%,8.6%,4.3,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$21.90B,Finance,NYSE
STLA,Stellantis N.V.,5.78,12.22,52.7%,9.56,11.74,9.56,,39.5%,0.24,—,—,3.5%,5.5,—,—,0,0,🟡 1/1,↑0 ↓0,$21.76B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,43.63,87.03,49.9%,61.89,65.55,61.89,39.28,29.5%,1.37,3.03%,14.9%,12.7%,4.3,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$20.67B,Technology Services,NASDAQ
BCE,BCE Inc.,21.65,26.52,18.4%,27.66,29.66,27.66,19.71,21.7%,1.40,5.76%,31.7%,—,5.8,—,—,0,0,✅ 3/4,↑0 ↓0,$20.19B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,76.26,84.45,9.7%,94.89,92.80,94.89,63.22,19.6%,1.38,2.10%,6.1%,7.8%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.47B,Consumer Non-Durables,NYSE
RCI,Rogers Communications Inc. Class B,34.37,41.14,16.5%,34.80,37.16,34.80,25.00,1.2%,1.44,4.09%,49.3%,—,12.1,NEUTRAL,—,0,0,🟡 2/4,↑0 ↓0,$18.71B,Communications,NYSE
