Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,95.62,123.40,22.5%,107.33,115.41,107.33,67.65,10.9%,1.53,1.57%,10.5%,1.4%,2.1,SELLING,$-183K,1,1,✅ 4/4,↑1 ↓0,$166.05B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.17,28.75,15.9%,25.91,28.79,25.91,18.46,6.7%,1.53,7.12%,8.3%,2.9%,3.5,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$137.76B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.57,33.74,30.1%,29.70,33.50,29.70,18.71,20.6%,0.96,5.60%,21.5%,2.8%,2.1,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$84.20B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,199.15,219.72,9.4%,263.44,234.41,263.44,171.91,24.4%,1.58,—,7.7%,4.3%,5.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.40B,Health Technology,NASDAQ
GPN,Global Payments Inc.,76.04,90.64,16.1%,102.66,121.66,102.66,60.29,25.9%,0.87,1.32%,2.6%,8.6%,4.3,BUYING,$+99K,1,0,✅ 4/4,↑2 ↓0,$20.80B,Finance,NYSE
STLA,Stellantis N.V.,5.50,12.22,55.0%,9.55,11.73,9.55,,42.4%,0.23,—,—,3.5%,5.5,—,—,0,0,🟡 1/1,↑0 ↓0,$20.70B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,42.57,87.03,51.1%,61.87,65.52,61.87,39.27,31.2%,1.34,3.10%,14.9%,12.7%,4.3,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$20.17B,Technology Services,NASDAQ
BCE,BCE Inc.,21.38,26.52,19.4%,27.66,29.65,27.66,19.71,22.7%,1.38,5.83%,31.7%,—,5.8,—,—,0,0,✅ 3/4,—,$19.94B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,77.53,84.45,8.2%,94.92,92.84,94.92,63.23,18.3%,1.40,2.06%,6.1%,7.8%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.79B,Consumer Non-Durables,NYSE
LYB,LyondellBasell Industries NV,56.35,83.94,32.9%,60.16,64.71,60.16,,6.3%,1.81,4.90%,-6.1%,5.0%,2.4,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$18.19B,Process Industries,NYSE
CHTR,"Charter Communications, Inc. Class A",130.73,402.15,67.5%,351.47,415.30,351.47,,62.8%,0.98,—,30.2%,43.6%,5.0,SELLING,$-9.0M,4,1,🔴 1/4,↑1 ↓0,$18.11B,Consumer Services,NASDAQ
