Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PCG,PG&E Corporation,17.43,19.16,9.0%,27.19,14.20,27.82,27.19,35.9%,1.19,1.15%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$46.71B,Utilities,NYSE
AIG,"American International Group, Inc.",78.79,87.29,9.7%,230.27,56.82,51.81,230.27,65.8%,1.04,2.54%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.77B,Finance,NYSE
FIS,"Fidelity National Information Services, Inc.",44.78,76.49,41.5%,48.24,85.06,77.83,48.24,7.2%,1.45,3.93%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$23.15B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.63,18.07,2.4%,18.69,11.68,20.90,18.69,5.6%,1.40,2.72%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.69B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.56,27.77,44.0%,17.22,7.38,7.20,17.22,9.6%,1.55,0.26%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.03B,Non-Energy Minerals,NYSE
SIRI,SiriusXM Holdings Inc.,30.37,32.66,7.0%,31.32,40.69,40.05,31.32,3.0%,0.86,3.50%,7.6%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.24B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",53.03,88.24,39.9%,66.40,107.41,95.20,66.40,20.1%,0.58,5.43%,-6.3%,6.2%,4.5,BUYING,$+2.2M,5,3,✅ 3/4,↑0 ↓0,$9.24B,Finance,NYSE
CAG,"Conagra Brands, Inc.",14.91,20.32,26.6%,16.74,23.92,23.36,16.74,10.9%,1.12,4.69%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.14B,Consumer Non-Durables,NYSE
NOV,NOV Inc.,19.48,21.55,9.6%,27.25,15.61,24.17,27.25,28.5%,1.12,1.85%,1.5%,13.3%,5.8,—,—,0,0,🔴 1/4,↑0 ↓0,$6.94B,Industrial Services,NYSE
MOS,Mosaic Company,21.81,36.99,41.0%,28.80,29.09,28.04,28.80,24.3%,0.59,4.03%,0.4%,12.4%,3.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$6.93B,Process Industries,NYSE
