Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PTEN,"Patterson-UTI Energy, Inc.",11.06,13.08,15.4%,13.31,8.75,11.68,13.31,16.9%,1.36,3.62%,-2.8%,9.5%,3.1,SELLING,$-13.7M,0,8,✅ 3/4,↑0 ↓0,$4.22B,Energy Minerals,NASDAQ
AAP,"Advance Auto Parts, Inc.",52.95,65.21,18.8%,77.16,106.27,114.50,77.16,31.4%,1.44,1.89%,3.1%,29.7%,6.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.19B,Retail Trade,NYSE
WHR,Whirlpool Corporation,43.59,96.57,54.9%,76.65,108.56,108.86,76.65,43.1%,0.72,—,6.0%,0.1%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.84B,Consumer Durables,NYSE
HOG,"Harley-Davidson, Inc.",26.72,31.25,14.5%,32.55,30.29,33.97,32.55,17.9%,0.90,2.81%,6.3%,23.8%,6.9,BUYING,$+1.3M,5,7,🟡 2/4,↑0 ↓0,$2.78B,Consumer Durables,NYSE
NWL,Newell Brands Inc,6.15,7.13,13.7%,13.98,10.97,16.12,13.98,56.0%,1.07,4.55%,-8.6%,19.5%,5.2,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.62B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.49,12.85,10.6%,14.50,22.88,23.44,14.50,20.8%,1.20,—,-0.4%,5.8%,5.0,BUYING,$+5K,2,0,✅ 3/4,↑0 ↓0,$2.51B,Health Technology,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.64,20.66,29.2%,16.21,16.41,14.83,16.21,9.7%,0.76,12.84%,0.4%,7.8%,5.3,BUYING,$+8K,1,5,🔴 0/4,↑0 ↓0,$2.47B,Finance,NYSE
XRAY,"DENTSPLY SIRONA, Inc.",11.61,14.86,21.9%,32.50,32.83,38.56,32.50,64.3%,1.71,—,-33.0%,13.2%,4.7,BUYING,$+1.6M,10,0,🔴 1/4,↑1 ↓0,$2.31B,Health Technology,NASDAQ
OLN,Olin Corporation,19.08,30.46,37.4%,19.21,32.85,27.56,19.21,0.7%,1.27,4.19%,-7.6%,12.5%,3.6,SELLING,$-212K,0,2,🔴 2/4,↑0 ↓0,$2.17B,Process Industries,NYSE
INVX,"Innovex International, Inc.",30.14,33.71,10.6%,41.96,26.93,39.98,41.96,28.2%,1.96,—,6.0%,7.4%,8.3,SELLING,$-470.3M,0,7,🔴 1/4,↑1 ↓0,$2.11B,Industrial Services,NYSE
KSS,Kohl's Corporation,18.49,25.22,26.7%,27.46,23.44,27.64,27.46,32.7%,0.52,2.70%,7.0%,32.1%,8.8,SELLING,$-825K,0,9,✅ 4/4,↑0 ↓0,$2.10B,Retail Trade,NYSE
HE,"Hawaiian Electric Industries, Inc.",11.85,17.38,31.8%,19.32,26.31,26.03,19.32,38.7%,1.16,—,13.6%,12.4%,10.5,NEUTRAL,—,0,0,🔴 0/4,↑0 ↓0,$2.05B,Utilities,NYSE
