Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,102.79,124.69,17.6%,109.45,119.03,109.45,68.65,6.1%,1.65,1.44%,10.5%,1.5%,2.9,SELLING,$-183K,1,1,✅ 4/4,↑0 ↓0,$178.50B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.12,28.75,12.6%,25.72,28.59,25.72,18.34,2.3%,1.59,6.82%,8.3%,2.8%,4.6,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$143.17B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,22.43,34.34,34.7%,30.28,34.17,30.28,19.00,25.9%,0.91,5.88%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$80.11B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",142.43,187.35,24.0%,149.31,169.41,149.31,93.70,4.6%,1.63,2.92%,5.7%,3.0%,2.1,SELLING,$-1.2M,0,10,✅ 4/4,↑0 ↓0,$39.24B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",330.43,575.77,42.6%,343.13,438.06,343.13,197.74,3.7%,1.80,1.10%,9.0%,4.8%,3.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.35B,Technology Services,NASDAQ
BIIB,Biogen Inc.,197.00,205.97,4.4%,264.75,231.82,264.75,172.44,25.6%,1.56,—,7.7%,3.6%,4.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.09B,Health Technology,NASDAQ
STLA,Stellantis N.V.,6.48,12.22,47.0%,9.43,11.53,9.43,,31.3%,0.27,—,—,2.9%,4.3,—,—,0,0,🟡 1/1,—,$24.39B,Consumer Durables,NYSE
BCE,BCE Inc.,23.05,26.52,13.1%,27.61,29.72,27.61,19.53,16.5%,1.49,5.36%,31.7%,—,7.0,—,—,0,0,✅ 3/4,—,$21.49B,Communications,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,42.29,87.03,51.4%,61.68,65.26,61.68,39.18,31.4%,1.33,3.02%,14.9%,12.7%,6.9,SELLING,$-1.3M,1,13,✅ 4/4,↑2 ↓0,$20.04B,Technology Services,NASDAQ
IFF,International Flavors & Fragrances Inc.,76.81,84.45,9.0%,95.16,93.74,95.16,63.03,19.3%,1.39,2.09%,6.1%,6.9%,5.8,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.61B,Consumer Non-Durables,NYSE
