Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",76.14,87.29,12.8%,236.72,56.52,51.52,236.72,67.8%,1.00,2.63%,7.7%,2.1%,2.2,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$40.37B,Finance,NYSE
PCG,PG&E Corporation,17.12,19.16,10.6%,26.75,14.40,27.84,26.75,36.0%,1.19,1.17%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$37.70B,Utilities,NYSE
FISV,"Fiserv, Inc.",48.19,175.92,72.6%,52.92,117.58,92.71,52.92,8.9%,0.98,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑2 ↓0,$25.70B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",38.66,82.74,53.3%,47.91,84.50,77.40,47.91,19.3%,1.25,4.55%,17.2%,3.9%,2.3,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$19.98B,Technology Services,NYSE
VTRS,"Viatris, Inc.",15.93,17.53,9.1%,18.73,11.48,21.09,18.73,15.0%,1.27,3.01%,-2.0%,3.5%,3.1,—,—,0,0,✅ 4/4,↑0 ↓0,$18.70B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.47,27.77,44.3%,17.78,7.49,7.18,17.78,13.0%,1.54,0.26%,12.1%,3.9%,1.8,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.00B,Non-Energy Minerals,NYSE
APA,APA Corporation,33.33,45.66,27.0%,42.01,25.01,31.36,42.01,20.7%,1.82,3.00%,25.8%,10.3%,4.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$11.78B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,21.04,31.75,33.7%,33.37,50.00,47.77,33.37,37.0%,1.80,0.19%,-14.9%,13.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.87B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,27.90,30.11,7.3%,31.21,40.36,39.83,31.21,10.6%,0.80,3.81%,7.4%,13.9%,6.0,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.39B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.24,88.24,41.9%,66.34,109.70,95.52,66.34,22.8%,0.56,5.62%,-6.4%,5.6%,3.4,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$8.93B,Finance,NYSE
