Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",74.48,87.29,14.7%,238.27,56.83,51.82,238.27,68.7%,0.98,2.72%,7.7%,1.8%,1.7,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$39.49B,Finance,NYSE
PCG,PG&E Corporation,16.95,19.16,11.5%,26.75,14.40,27.84,26.75,36.6%,1.18,1.19%,9.2%,0.0%,—,SELLING,$-4.4M,0,8,🟡 2/4,↑1 ↓0,$37.32B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",41.74,82.74,49.6%,48.48,85.53,78.33,48.48,13.9%,1.35,4.24%,17.2%,3.9%,2.9,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$21.57B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.09,17.53,8.2%,18.73,11.49,21.09,18.73,14.1%,1.28,3.02%,-2.0%,3.3%,2.9,—,—,0,0,✅ 4/4,↑0 ↓0,$18.74B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",17.71,27.77,36.2%,17.79,7.55,7.21,17.79,0.5%,1.76,0.22%,12.1%,4.5%,2.2,SELLING,$-725K,0,1,🟡 2/4,↑1 ↓0,$18.32B,Non-Energy Minerals,NYSE
BAX,Baxter International Inc.,19.61,32.04,38.8%,33.36,49.95,47.74,33.36,41.2%,1.68,0.21%,-14.9%,12.3%,5.2,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.13B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,27.70,30.11,8.0%,31.21,40.35,39.82,31.21,11.3%,0.79,3.83%,7.4%,14.5%,4.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.32B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.41,88.24,40.6%,66.35,109.74,95.54,66.35,21.0%,0.57,5.42%,-6.4%,5.8%,3.0,BUYING,$+2.1M,5,3,🔴 2/4,↑0 ↓0,$9.13B,Finance,NYSE
CLF,Cleveland-Cliffs Inc,14.09,16.70,15.7%,19.37,13.91,11.29,19.37,27.3%,1.38,—,-20.0%,13.9%,4.4,SELLING,$-39.1M,1,2,✅ 3/4,↑1 ↓0,$8.03B,Non-Energy Minerals,NYSE
NOV,NOV Inc.,21.13,21.55,1.9%,27.16,15.86,24.98,27.16,22.2%,1.23,1.54%,1.4%,14.5%,5.5,—,—,0,0,🔴 0/4,↑0 ↓0,$7.58B,Industrial Services,NYSE
