Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DOX,Amdocs Limited,56.47,95.41,40.8%,62.37,71.54,62.37,42.38,9.5%,1.77,4.04%,15.6%,8.2%,6.7,SELLING,$-29K,0,1,✅ 3/4,↑0 ↓0,$6.07B,Technology Services,NASDAQ
CE,Celanese Corporation,53.54,70.70,24.3%,87.58,101.95,87.58,,38.9%,1.45,0.22%,-23.3%,9.3%,3.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$5.87B,Process Industries,NYSE
ALK,"Alaska Air Group, Inc.",49.75,65.88,24.5%,56.14,50.35,56.14,33.22,11.4%,1.48,—,1.9%,13.3%,3.9,SELLING,$-3.2M,0,5,🔴 2/4,↑1 ↓0,$5.54B,Transportation,NYSE
OTEX,Open Text Corporation,22.78,39.90,42.9%,29.07,32.89,29.07,17.66,21.6%,1.39,4.95%,12.4%,5.2%,4.3,—,—,0,0,✅ 4/4,↑0 ↓0,$5.53B,Technology Services,NASDAQ
DLB,"Dolby Laboratories, Inc. Class A",54.15,77.00,29.7%,60.32,71.63,60.32,,10.2%,1.96,2.74%,9.4%,11.1%,5.3,SELLING,$-3.1M,0,9,✅ 4/4,↑0 ↓0,$5.12B,Technology Services,NYSE
EPAM,"EPAM Systems, Inc.",93.35,222.53,58.1%,196.28,273.59,196.28,,52.4%,1.44,—,10.9%,25.7%,5.0,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$4.88B,Technology Services,NYSE
AQN,Algonquin Power & Utilities Corp.,5.96,7.11,16.0%,7.13,8.10,7.13,,16.3%,1.05,4.38%,4.3%,—,1.9,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$4.59B,Utilities,NYSE
KRC,Kilroy Realty Corporation,38.36,45.03,14.8%,42.40,40.51,42.40,31.56,9.5%,0.85,5.63%,4.1%,12.7%,7.0,SELLING,$-1.5M,0,4,✅ 3/4,↑0 ↓0,$4.50B,Finance,NYSE
LBTYA,Liberty Global Ltd. Class A,12.19,13.52,9.9%,13.94,11.49,13.94,,12.6%,0.43,—,-49.3%,6.6%,5.2,SELLING,$-2.6M,0,3,🔴 2/4,↑0 ↓0,$4.07B,Communications,NASDAQ
LBTYK,Liberty Global Ltd. Class C,11.72,13.12,10.6%,13.88,11.70,13.88,,15.5%,0.42,—,-49.3%,6.3%,6.4,SELLING,$-1.5M,0,4,—,—,$4.06B,Communications,NASDAQ
HHH,Howard Hughes Holdings Inc.,67.88,91.07,25.5%,95.29,79.19,95.29,,28.8%,1.07,—,3.7%,9.3%,6.2,BUYING,$+270K,2,2,🔴 2/4,—,$4.05B,Finance,NYSE
LBTYB,Liberty Global Ltd. Class B,13.11,29.01,54.8%,25.74,19.57,25.74,,49.1%,0.47,—,-49.3%,0.1%,0.3,—,—,0,0,—,—,$4.01B,Communications,NASDAQ
SLG,SL Green Realty Corp.,51.51,66.29,22.3%,52.36,45.60,52.36,42.87,1.6%,1.20,4.83%,-3.9%,21.1%,9.6,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$3.97B,Finance,NYSE
THO,"Thor Industries, Inc.",75.95,122.83,38.2%,78.38,86.05,78.38,49.47,3.1%,0.92,2.70%,6.1%,11.7%,7.0,SELLING,$-295K,1,1,✅ 3/4,↑1 ↓0,$3.95B,Consumer Durables,NYSE
PVH,PVH Corp.,84.49,100.75,16.1%,97.64,86.70,97.64,72.56,13.5%,0.80,0.18%,3.3%,13.1%,4.6,SELLING,$-642K,0,1,✅ 4/4,↑0 ↓0,$3.90B,Consumer Non-Durables,NYSE
AAP,"Advance Auto Parts, Inc.",61.42,70.00,12.3%,115.87,109.55,115.87,,47.0%,1.67,1.64%,3.1%,29.7%,4.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.70B,Retail Trade,NYSE
ICUI,"ICU Medical, Inc.",144.75,160.29,9.7%,162.78,167.83,162.78,100.95,11.1%,1.71,—,2.3%,8.8%,5.9,SELLING,$-882K,0,3,✅ 4/4,↑1 ↓0,$3.62B,Health Technology,NASDAQ
MCHB,Mechanics Bancorp. Class A,15.25,43478.00,100.0%,19.44,19.93,19.44,,21.6%,1.26,11.32%,13.7%,10.6%,8.8,NEUTRAL,—,0,0,🔴 1/3,↑2 ↓0,$3.53B,Finance,NASDAQ
MMS,"MAXIMUS, Inc.",61.95,100.00,38.0%,64.36,72.26,64.36,38.35,3.7%,1.94,2.12%,22.2%,11.3%,3.9,BUYING,$+271K,2,1,✅ 3/4,—,$3.25B,Commercial Services,NYSE
GPK,Graphic Packaging Holding Company,10.97,23.76,53.8%,15.51,18.43,15.51,9.69,29.2%,1.00,4.11%,8.6%,16.1%,5.1,BUYING,$+1.2M,5,0,✅ 3/4,↑1 ↓0,$3.25B,Process Industries,NYSE
ASH,Ashland Inc.,65.23,67.20,2.9%,66.02,74.36,66.02,42.40,1.2%,1.60,2.59%,-31.0%,13.5%,4.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$2.99B,Consumer Non-Durables,NYSE
MPT,"Medical Properties Trust, Inc.",4.89,6.47,24.4%,7.80,8.60,7.80,,37.3%,0.64,7.26%,-2.7%,29.8%,23.4,NEUTRAL,—,0,0,🔴 2/4,—,$2.92B,Finance,NYSE
PENN,"PENN Entertainment, Inc.",21.65,22.17,2.3%,28.39,34.39,28.39,17.87,23.8%,1.58,—,-39.9%,17.2%,4.8,BUYING,$+121K,1,0,✅ 3/4,↑0 ↓0,$2.90B,Consumer Services,NASDAQ
OLN,Olin Corporation,25.35,30.46,16.8%,28.29,33.66,28.29,19.43,10.4%,1.66,3.18%,-6.8%,13.8%,6.5,SELLING,$-2.4M,0,4,🟡 2/4,↑0 ↓0,$2.89B,Process Industries,NYSE
HUN,Huntsman Corporation,15.81,16.04,1.4%,18.03,19.20,18.03,,12.3%,1.02,2.22%,-11.5%,20.0%,5.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$2.77B,Process Industries,NYSE
ALGT,Allegiant Travel Company,97.20,118.00,17.6%,122.00,113.35,122.00,,20.3%,1.64,—,-3.2%,7.8%,2.5,SELLING,$-34.4M,0,1,✅ 3/4,↑0 ↓0,$2.61B,Transportation,NASDAQ
UAA,"Under Armour, Inc. Class A",5.96,8.15,26.9%,19.13,12.22,19.13,,68.8%,1.80,—,-30.0%,30.2%,5.0,BUYING,$+122.6M,5,0,🟡 2/4,↑0 ↓0,$2.51B,Consumer Non-Durables,NYSE
PBH,Prestige Consumer Healthcare Inc,48.01,85.29,43.7%,50.36,55.47,50.36,,4.7%,1.20,—,10.2%,7.4%,3.0,SELLING,$-186K,0,5,🔴 0/4,↑0 ↓0,$2.27B,Health Technology,NYSE
NOG,"Northern Oil and Gas, Inc.",20.14,32.27,37.6%,30.26,21.77,30.26,,33.5%,1.19,8.66%,-29.8%,19.8%,6.4,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.13B,Energy Minerals,NYSE
ARR,"ARMOUR Residential REIT, Inc.",17.12,19.31,11.3%,23.43,18.65,23.43,,26.9%,0.91,16.84%,11.9%,0.0%,—,SELLING,$-123K,0,1,🔴 1/4,↑0 ↓0,$2.12B,Finance,NYSE
PEB,Pebblebrook Hotel Trust,18.30,18.51,1.2%,21.76,16.88,21.76,,15.9%,0.85,0.22%,-2.1%,18.7%,6.2,BUYING,$+1.4M,2,0,🟡 2/4,↑1 ↓0,$2.07B,Finance,NYSE
JBLU,JetBlue Airways Corporation,5.55,6.50,14.5%,13.45,10.06,13.45,,58.7%,1.14,—,-33.5%,22.4%,2.8,SELLING,$-443K,0,4,🔴 2/4,↑1 ↓0,$2.07B,Transportation,NASDAQ
DEI,"Douglas Emmett, Inc",12.27,16.98,27.8%,20.19,18.59,20.19,,39.3%,1.10,6.19%,-1.4%,26.3%,10.3,BUYING,$+998K,1,0,✅ 3/4,↑0 ↓0,$2.05B,Finance,NYSE
