Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,104.91,119.78,12.4%,108.58,115.52,108.58,68.48,3.4%,1.65,1.43%,7.8%,1.3%,1.9,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$181.15B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.36,32.85,22.8%,29.93,33.43,29.93,18.92,15.3%,1.00,5.21%,12.0%,2.7%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$89.99B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,207.94,219.72,5.4%,262.04,232.77,262.04,172.48,20.6%,1.63,—,4.6%,4.5%,3.9,SELLING,$-239K,1,1,✅ 4/4,↑0 ↓0,$30.72B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,57.67,87.03,33.7%,62.17,66.02,62.17,39.42,7.2%,1.80,2.29%,14.9%,12.7%,3.9,SELLING,$-670K,1,10,✅ 3/4,↑1 ↓0,$25.98B,Technology Services,NASDAQ
GPN,Global Payments Inc.,86.12,90.85,5.2%,102.87,122.00,102.87,60.39,16.3%,0.99,1.16%,2.2%,8.8%,5.5,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$22.79B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,85.89,89.31,3.8%,96.65,94.12,96.65,64.27,11.1%,1.57,1.86%,1.8%,8.1%,7.3,BUYING,$+31.5M,3,1,🔴 2/4,↑1 ↓0,$21.91B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,22.75,26.52,14.2%,27.96,29.89,27.96,19.92,18.6%,1.46,5.48%,30.6%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$21.21B,Communications,NYSE
STLA,Stellantis N.V.,5.52,12.22,54.8%,9.56,11.73,9.56,,42.2%,0.25,—,—,3.8%,5.4,—,—,0,0,🟡 1/2,↑0 ↓0,$20.78B,Consumer Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",152.57,285.82,46.6%,351.91,416.03,351.91,,56.6%,1.07,—,29.7%,45.5%,5.3,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$20.41B,Consumer Services,NASDAQ
LYB,LyondellBasell Industries NV,59.59,83.94,29.0%,60.19,64.75,60.19,,1.0%,1.80,4.63%,-2.3%,4.9%,2.2,SELLING,$-27.0M,0,2,✅ 3/4,↑0 ↓0,$19.25B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,34.47,41.14,16.2%,34.81,37.16,34.81,25.00,1.0%,1.60,4.08%,44.4%,—,12.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.71B,Communications,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",96.55,108.29,10.8%,109.77,114.96,109.77,82.18,12.0%,1.46,0.99%,6.4%,8.2%,5.0,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$18.42B,Health Technology,NYSE
QXO,"QXO, Inc.",16.16,27.61,41.5%,23.72,28.65,23.72,,31.9%,1.26,—,-6.8%,11.5%,3.5,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$16.77B,Distribution Services,NYSE
FLUT,Flutter Entertainment Plc,94.74,309.41,69.4%,137.37,164.98,137.37,,31.0%,1.88,—,-8.0%,10.1%,5.3,SELLING,$-1.4M,7,15,✅ 3/4,↑2 ↓0,$16.44B,Consumer Services,NYSE
TU,TELUS Corporation,9.72,16.72,41.9%,13.10,14.80,13.10,8.74,25.8%,1.64,11.20%,-6.4%,—,11.1,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.45B,Communications,NYSE
HRL,Hormel Foods Corporation,25.02,29.34,14.7%,30.71,33.43,30.71,18.94,18.5%,1.73,4.68%,5.8%,7.0%,4.6,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.77B,Consumer Non-Durables,NYSE
BMRN,BioMarin Pharmaceutical Inc.,63.81,66.28,3.7%,84.25,79.11,84.25,53.78,24.3%,1.95,—,1.2%,7.4%,7.7,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$12.35B,Health Technology,NASDAQ
