Ticker,Company,Price,% Above 20Q SMA,20Q SMA,30Q SMA,50Q SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
MELI,"MercadoLibre, Inc.",1659.57,4.8%,1583.54,1393.41,917.01,11.56,—,31.3%,2.2%,1.5,BUYING,$+1.3M,3,0,🔴 1/4,↑0 ↓0,$84.14B,Retail Trade,NASDAQ
KKR,KKR & Co Inc,91.51,5.8%,86.46,68.38,47.59,2.91,0.85%,10.2%,2.1%,3.0,BUYING,$+50.9M,8,0,✅ 3/4,↑0 ↓0,$82.16B,Finance,NYSE
CNI,Canadian National Railway Company,115.91,8.0%,107.35,100.13,83.50,4.57,2.31%,21.8%,—,5.6,NEUTRAL,—,0,0,🟡 2/4,↑0 ↓0,$70.31B,Transportation,NYSE
KDP,Keurig Dr Pepper Inc.,31.40,0.7%,31.18,29.40,22.33,1.69,2.93%,7.4%,5.3%,6.4,NEUTRAL,—,0,0,🟡 2/4,↑2 ↓0,$42.72B,Consumer Non-Durables,NASDAQ
WCN,"Waste Connections, Inc.",166.45,8.7%,153.14,134.13,99.93,5.23,0.84%,12.8%,0.9%,1.2,BUYING,$+4.4M,1,7,✅ 4/4,↑0 ↓0,$42.29B,Industrial Services,NYSE
MSCI,MSCI Inc. Class A,577.29,9.7%,526.11,460.18,309.98,,1.42%,—,2.8%,2.5,BUYING,$+1.4M,3,3,✅ 4/4,↑0 ↓0,$42.03B,Commercial Services,NYSE
AVB,"AvalonBay Communities, Inc.",183.60,1.2%,181.38,172.77,153.43,2.22,3.88%,9.7%,3.5%,3.1,NEUTRAL,—,0,0,🔴 0/4,↑0 ↓0,$26.05B,Finance,NYSE
WTW,Willis Towers Watson Public Limited Company,261.50,1.8%,256.83,235.16,187.82,3.09,1.47%,20.7%,3.6%,3.2,BUYING,$+1.2M,4,1,✅ 4/4,↑0 ↓0,$24.70B,Finance,NASDAQ
SMCI,"Super Micro Computer, Inc.",32.45,3.9%,31.25,21.73,14.06,2.58,—,17.9%,16.5%,1.7,NEUTRAL,—,0,0,🔴 2/4,—,$20.99B,Electronic Technology,NASDAQ
J,Jacobs Solutions Inc.,122.04,5.4%,115.77,104.00,79.22,4.38,1.18%,11.5%,6.9%,4.6,BUYING,$+285K,3,1,✅ 4/4,↑0 ↓0,$14.41B,Technology Services,NYSE
WTRG,"Essential Utilities, Inc.",37.78,0.5%,37.61,37.44,32.03,1.55,3.63%,8.3%,1.7%,2.3,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$10.72B,Utilities,NYSE
CAE,CAE Inc.,24.95,4.2%,23.93,23.63,19.79,2.10,—,6.1%,—,3.5,NEUTRAL,—,0,0,🟡 2/4,↑0 ↓0,$8.02B,Commercial Services,NYSE
SON,Sonoco Products Company,53.54,7.6%,49.75,48.74,43.23,1.48,4.03%,20.2%,11.1%,6.6,BUYING,$+650K,2,2,🟡 1/4,↑1 ↓0,$5.29B,Process Industries,NYSE
FFIN,First Financial Bankshares Inc,34.04,1.2%,33.63,33.03,26.60,2.49,2.59%,14.6%,7.6%,11.2,BUYING,$+912K,14,0,✅ 3/4,↑1 ↓0,$4.88B,Finance,NASDAQ
HRI,"Herc Holdings, Inc.",143.23,5.5%,135.70,108.10,83.60,2.52,1.95%,-0.3%,8.3%,4.0,BUYING,$+427K,1,0,✅ 3/4,↑0 ↓0,$4.78B,Finance,NYSE
SLGN,Silgan Holdings Inc.,44.67,1.0%,44.24,40.02,33.27,2.03,1.88%,12.9%,9.6%,10.1,NEUTRAL,—,0,0,🟡 2/4,↑1 ↓0,$4.72B,Process Industries,NYSE
LOPE,"Grand Canyon Education, Inc.",144.65,8.3%,133.52,120.13,98.15,5.55,—,29.8%,5.6%,5.6,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$3.84B,Commercial Services,NASDAQ
MGEE,"MGE Energy, Inc.",78.72,4.7%,75.20,70.92,59.89,2.14,2.41%,10.9%,5.5%,4.0,BUYING,$+29K,1,0,🟡 2/4,↑0 ↓0,$2.97B,Utilities,NASDAQ
APAM,"Artisan Partners Asset Management, Inc. Class A",34.85,6.6%,32.69,29.29,23.40,6.36,9.73%,69.7%,8.6%,6.0,NEUTRAL,—,0,0,🟡 2/4,↑0 ↓0,$2.82B,Finance,NYSE
CVI,"CVR Energy, Inc.",26.80,9.8%,24.40,21.80,19.09,5.01,1.49%,-7.5%,16.4%,5.4,BUYING,$+32.9M,2,0,🔴 2/4,↑0 ↓0,$2.69B,Energy Minerals,NYSE
HUBG,"Hub Group, Inc. Class A",43.00,7.2%,40.11,35.34,29.48,1.55,1.16%,6.3%,7.4%,3.8,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$2.63B,Transportation,NASDAQ
HTO,H2O America,59.17,4.7%,56.54,56.28,47.99,1.35,2.97%,6.5%,15.3%,10.0,BUYING,$+10.6M,3,1,🟡 2/4,↑2 ↓0,$2.48B,Utilities,NASDAQ
TGLS,Tecnoglass Inc.,45.31,0.0%,45.29,32.75,22.89,2.73,1.32%,21.0%,10.7%,5.3,BUYING,$+27.0M,4,0,🔴 2/4,↑0 ↓0,$2.10B,Producer Manufacturing,NYSE
ASTH,Astrana Health Inc.,42.27,9.6%,38.57,34.54,24.30,2.59,—,3.9%,9.2%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.10B,Health Services,NASDAQ
