Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PCG,PG&E Corporation,17.38,19.16,9.3%,27.19,14.19,27.82,27.19,36.1%,1.18,1.15%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$46.58B,Utilities,NYSE
AIG,"American International Group, Inc.",78.58,87.29,10.0%,230.27,56.82,51.82,230.27,65.9%,1.04,2.55%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.66B,Finance,NYSE
FIS,"Fidelity National Information Services, Inc.",44.77,79.32,43.6%,48.25,85.09,77.85,48.25,7.2%,1.45,3.93%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$23.14B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.56,18.07,2.8%,18.69,11.68,20.90,18.69,6.0%,1.39,2.73%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.61B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",14.91,27.77,46.3%,17.21,7.35,7.18,17.21,13.4%,1.48,0.27%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$15.37B,Non-Energy Minerals,NYSE
CSGP,"CoStar Group, Inc.",28.76,97.43,70.5%,29.30,71.17,52.95,29.30,1.8%,1.47,—,0.9%,4.0%,2.2,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$11.65B,Technology Services,NASDAQ
SIRI,SiriusXM Holdings Inc.,29.62,32.66,9.3%,31.33,40.70,40.06,31.33,5.4%,0.84,3.59%,7.6%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.98B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.45,88.24,41.7%,66.39,107.40,95.19,66.39,22.5%,0.56,5.60%,-6.4%,6.2%,4.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.97B,Finance,NYSE
MOS,Mosaic Company,22.12,36.99,40.2%,28.80,29.10,28.04,28.80,23.2%,0.60,3.98%,0.4%,12.4%,3.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$7.03B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",14.51,20.32,28.6%,16.74,23.92,23.36,16.74,13.3%,1.09,4.82%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$6.94B,Consumer Non-Durables,NYSE
NOV,NOV Inc.,19.43,21.55,9.8%,27.24,15.60,24.16,27.24,28.7%,1.12,1.85%,1.5%,13.2%,5.8,—,—,0,0,🔴 1/4,↑0 ↓0,$6.93B,Industrial Services,NYSE
CLF,Cleveland-Cliffs Inc,11.52,16.70,31.0%,19.43,14.07,11.32,19.43,40.7%,1.17,—,-15.2%,14.8%,4.2,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$6.57B,Non-Energy Minerals,NYSE
CPB,Campbell's Company,21.98,34.17,35.7%,27.04,36.20,35.54,27.04,18.7%,1.63,7.10%,15.4%,27.6%,4.0,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.55B,Consumer Non-Durables,NASDAQ
RIG,Transocean Ltd.,5.32,7.66,30.5%,29.99,4.37,8.14,29.99,82.3%,0.72,—,-30.1%,24.1%,6.2,SELLING,$-325K,1,1,🔴 2/4,↑0 ↓0,$5.94B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",14.22,15.44,7.9%,20.93,21.43,23.53,20.93,32.1%,0.78,0.28%,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.93B,Finance,NYSE
CRK,"Comstock Resources, Inc.",13.26,28.10,52.8%,62.84,11.49,13.41,62.84,78.9%,1.51,—,20.9%,30.6%,8.9,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.89B,Energy Minerals,NYSE
AAP,"Advance Auto Parts, Inc.",55.54,65.21,14.8%,77.19,106.38,114.57,77.19,28.0%,1.51,1.80%,3.1%,28.9%,6.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.35B,Retail Trade,NYSE
ACHC,"Acadia Healthcare Company, Inc.",29.62,35.83,17.3%,30.32,49.55,49.13,30.32,2.3%,1.36,—,-44.5%,36.6%,6.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.76B,Health Services,NASDAQ
NEOG,Neogen Corp,12.04,12.15,0.9%,14.51,22.91,23.46,14.51,17.0%,1.25,—,-0.4%,6.6%,5.4,BUYING,$+252,1,0,✅ 3/4,—,$2.63B,Health Technology,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.54,20.66,29.6%,16.21,16.41,14.83,16.21,10.3%,0.75,12.93%,0.4%,7.5%,5.1,SELLING,$-135K,0,5,🔴 0/4,↑0 ↓0,$2.45B,Finance,NYSE
WHR,Whirlpool Corporation,37.50,96.57,61.2%,76.62,108.43,108.79,76.62,51.1%,0.64,—,5.2%,0.2%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.43B,Consumer Durables,NYSE
