Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",79.16,87.29,9.3%,230.84,56.53,51.51,230.84,65.7%,1.04,2.53%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.97B,Finance,NYSE
PCG,PG&E Corporation,17.60,19.16,8.1%,27.04,14.26,27.87,27.04,34.9%,1.20,1.14%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$38.76B,Utilities,NYSE
FISV,"Fiserv, Inc.",52.31,142.83,63.4%,52.48,115.62,91.67,52.48,0.3%,1.06,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$27.89B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",43.16,82.62,47.8%,48.22,85.00,77.80,48.22,10.5%,1.40,4.08%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$22.31B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.64,17.75,0.6%,18.59,11.44,20.74,18.59,5.1%,1.40,2.72%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.70B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.36,27.77,44.7%,17.70,7.42,7.15,17.70,13.2%,1.53,0.26%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$15.83B,Non-Energy Minerals,NYSE
APA,APA Corporation,34.74,45.66,23.9%,42.22,24.68,31.37,42.22,17.7%,1.90,2.88%,25.8%,12.0%,5.3,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.28B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,23.34,29.00,19.5%,33.68,50.09,48.05,33.68,30.7%,1.99,0.17%,-14.9%,11.3%,5.8,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$12.05B,Health Technology,NYSE
CSGP,"CoStar Group, Inc.",29.17,97.43,70.1%,29.29,71.15,52.94,29.29,0.4%,1.50,—,0.3%,4.0%,2.2,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$11.91B,Technology Services,NASDAQ
SIRI,SiriusXM Holdings Inc.,31.22,31.49,0.9%,31.33,40.72,40.07,31.33,0.4%,0.89,3.41%,7.4%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.51B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.39,88.24,41.8%,66.03,109.22,95.09,66.03,22.2%,0.56,5.60%,-6.4%,6.2%,4.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.96B,Finance,NYSE
NOV,NOV Inc.,20.47,21.55,5.0%,27.26,15.64,24.19,27.26,24.9%,1.19,1.76%,1.4%,13.2%,5.8,—,—,0,0,🔴 0/4,↑0 ↓0,$7.35B,Industrial Services,NYSE
CAG,"Conagra Brands, Inc.",15.24,20.32,25.0%,16.83,24.18,23.52,16.83,9.5%,1.15,4.59%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.29B,Consumer Non-Durables,NYSE
MOS,Mosaic Company,22.34,37.08,39.8%,28.60,28.53,27.65,28.60,21.9%,0.60,3.94%,0.4%,12.4%,3.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$7.10B,Process Industries,NYSE
CLF,Cleveland-Cliffs Inc,12.25,16.70,26.6%,19.25,13.97,11.10,19.25,36.4%,1.25,—,-15.2%,14.8%,4.2,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$6.99B,Non-Energy Minerals,NYSE
CPB,Campbell's Company,22.37,34.17,34.5%,26.95,36.10,35.39,26.95,17.0%,1.65,6.97%,15.4%,27.6%,4.0,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.67B,Consumer Non-Durables,NASDAQ
RIG,Transocean Ltd.,5.28,7.66,31.1%,30.16,4.36,8.30,30.16,82.5%,0.71,—,-30.1%,24.1%,6.2,SELLING,$-325K,1,1,🔴 2/4,↑0 ↓0,$5.90B,Industrial Services,NYSE
TFX,Teleflex Incorporated,131.05,139.67,6.2%,134.45,249.44,220.37,134.45,2.5%,1.88,1.04%,-8.2%,9.6%,6.2,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$5.80B,Health Technology,NYSE
FLG,"Flagstar Bank, National Association",13.76,15.44,10.9%,20.91,21.25,23.55,20.91,34.2%,0.75,0.29%,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.74B,Finance,NYSE
CRK,"Comstock Resources, Inc.",13.00,28.10,53.7%,63.62,11.70,14.87,63.62,79.6%,1.38,—,25.4%,30.6%,8.9,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.82B,Energy Minerals,NYSE
PTEN,"Patterson-UTI Energy, Inc.",9.41,13.08,28.1%,13.14,8.37,11.55,13.14,28.4%,1.13,4.25%,-3.6%,9.0%,2.7,SELLING,$-17.0M,0,9,✅ 3/4,↑0 ↓0,$3.57B,Energy Minerals,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,33.26,35.55,6.4%,34.32,26.15,22.77,34.32,3.1%,1.20,2.29%,5.4%,6.4%,4.2,SELLING,$-1.8M,2,9,✅ 3/4,↑0 ↓0,$3.23B,Finance,NASDAQ
XRAY,"DENTSPLY SIRONA, Inc.",13.02,16.29,20.1%,32.26,32.74,38.27,32.26,59.6%,1.98,—,-37.7%,16.7%,4.8,BUYING,$+1.6M,10,0,🔴 1/4,↑1 ↓0,$2.61B,Health Technology,NASDAQ
WHR,Whirlpool Corporation,37.63,96.57,61.0%,76.53,108.81,108.79,76.53,50.8%,0.65,—,5.2%,0.2%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.44B,Consumer Durables,NYSE
HE,"Hawaiian Electric Industries, Inc.",13.22,17.38,23.9%,19.09,25.93,25.70,19.09,30.8%,1.39,—,8.2%,13.0%,8.8,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$2.28B,Utilities,NYSE
NWL,Newell Brands Inc,5.18,6.63,21.9%,13.92,10.68,16.03,13.92,62.8%,0.94,5.41%,-11.2%,22.7%,4.2,SELLING,$-1.3M,0,4,🟡 1/4,↑0 ↓0,$2.20B,Producer Manufacturing,NASDAQ
KSS,Kohl's Corporation,18.49,25.22,26.7%,27.47,23.19,27.58,27.47,32.7%,0.52,2.70%,7.0%,31.7%,6.5,SELLING,$-66K,0,7,✅ 4/4,↑0 ↓0,$2.10B,Retail Trade,NYSE
GT,Goodyear Tire & Rubber Company,7.11,10.82,34.3%,15.47,11.57,17.39,15.47,54.0%,0.68,—,-52.6%,17.3%,3.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$2.04B,Consumer Durables,NASDAQ
NEOG,Neogen Corp,9.34,11.43,18.2%,14.68,23.51,23.80,14.68,36.4%,0.97,—,-25.6%,6.6%,5.4,BUYING,$+738,2,0,🟡 2/4,—,$2.03B,Health Technology,NASDAQ
