Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
MSTR,Strategy Inc Class A,94.13,457.22,79.4%,97.67,97.67,65.01,36.37,3.6%,0.89,—,-30.8%,11.4%,2.5,SELLING,$-27.5M,1,31,🔴 1/4,↑0 ↓0,$32.99B,Technology Services,NASDAQ
CNC,Centene Corporation,62.97,66.55,5.4%,64.00,64.00,54.30,,1.6%,1.45,—,-26.1%,3.4%,2.4,SELLING,$-5.2M,0,1,✅ 3/4,↑1 ↓0,$31.09B,Health Services,NYSE
BRO,"Brown & Brown, Inc.",61.80,111.09,44.4%,65.51,65.51,47.07,28.20,5.7%,1.64,1.07%,11.7%,6.4%,4.5,BUYING,$+164K,2,0,✅ 4/4,↑1 ↓0,$20.95B,Finance,NYSE
TSN,"Tyson Foods, Inc. Class A",57.81,69.48,16.8%,59.50,59.50,53.68,32.89,2.8%,1.10,3.53%,2.5%,3.5%,3.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$19.95B,Consumer Non-Durables,NYSE
RCI,Rogers Communications Inc. Class B,35.48,41.14,13.8%,37.21,37.21,34.43,24.52,4.7%,1.48,3.96%,49.3%,—,13.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.39B,Communications,NYSE
AMCR,Amcor PLC,41.71,50.94,18.1%,43.59,43.59,39.88,,4.3%,1.65,6.23%,8.7%,7.2%,6.9,—,—,0,0,🟡 2/4,↑1 ↓0,$19.28B,Process Industries,NYSE
WY,Weyerhaeuser Company,25.30,27.75,8.8%,26.29,26.29,24.49,17.99,3.7%,1.93,3.32%,4.2%,4.0%,4.3,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$18.24B,Finance,NYSE
CNH,CNH Industrial NV,10.31,14.27,27.8%,10.72,10.72,9.23,,3.8%,1.64,0.97%,4.9%,7.1%,4.2,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$12.78B,Producer Manufacturing,NYSE
RVTY,"Revvity, Inc.",105.63,118.30,10.7%,117.28,117.28,94.20,57.28,9.9%,1.64,0.27%,3.2%,11.8%,5.3,SELLING,$-4.7M,0,6,✅ 4/4,↑0 ↓0,$11.78B,Health Technology,NYSE
GME,GameStop Corp. Class A,21.44,28.10,23.7%,21.97,21.97,15.37,,2.4%,1.65,—,14.1%,14.4%,6.2,BUYING,$+21.1M,4,6,✅ 3/3,—,$9.62B,Retail Trade,NYSE
UHS,"Universal Health Services, Inc. Class B",145.41,246.32,41.0%,149.47,149.47,135.52,83.29,2.7%,1.18,0.55%,21.3%,7.0%,2.5,SELLING,$-128K,0,1,✅ 3/4,↑0 ↓0,$8.80B,Health Services,NYSE
EMN,Eastman Chemical Company,70.40,83.47,15.7%,75.64,75.64,68.78,44.70,6.9%,1.34,4.77%,6.7%,6.5%,4.4,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$8.05B,Process Industries,NYSE
REXR,"Rexford Industrial Realty, Inc.",33.66,44.38,24.2%,42.75,42.75,32.39,,21.3%,0.94,5.17%,2.7%,6.1%,5.8,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$7.60B,Finance,NYSE
RYN,Rayonier Inc.,21.68,27.34,20.7%,23.22,23.22,21.06,15.43,6.6%,1.23,4.80%,12.9%,3.9%,4.2,SELLING,$-3.7M,0,2,✅ 4/4,↑0 ↓0,$6.56B,Finance,NYSE
ICL,ICL Group Ltd.,5.07,7.35,31.0%,5.22,5.22,4.58,,3.0%,1.08,3.70%,4.4%,0.5%,2.5,—,—,0,0,🟡 0/4,↑0 ↓0,$6.54B,Process Industries,NYSE
PPLI,People Incorporated,42.58,46.33,8.1%,57.18,57.18,41.48,23.27,25.5%,0.70,—,2.4%,19.0%,5.7,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$3.17B,Technology Services,NASDAQ
CWT,California Water Service Group,47.30,50.44,6.2%,47.87,47.87,39.54,25.41,1.2%,1.68,2.83%,7.2%,4.5%,3.6,SELLING,$-413K,0,4,🔴 2/4,—,$2.83B,Utilities,NYSE
KWR,Quaker Houghton,153.66,183.00,16.0%,172.27,172.27,147.26,84.89,10.8%,1.94,1.32%,0.3%,15.6%,11.0,SELLING,$-107K,0,1,🔴 1/4,↑1 ↓0,$2.67B,Process Industries,NYSE
LCII,LCI Industries,94.14,159.66,41.0%,99.44,99.44,83.28,48.63,5.3%,1.65,4.89%,14.7%,11.4%,6.0,SELLING,$-13.1M,0,3,✅ 4/4,↑0 ↓0,$2.29B,Producer Manufacturing,NYSE
IOSP,Innospec Inc.,83.39,92.14,9.5%,88.60,88.60,72.97,43.74,5.9%,1.53,2.15%,8.8%,2.1%,1.6,SELLING,$-902K,0,13,✅ 4/4,—,$2.05B,Process Industries,NASDAQ
