Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",72.30,87.46,17.3%,238.25,56.75,51.77,238.25,69.7%,0.95,2.71%,7.7%,1.8%,1.7,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$38.33B,Finance,NYSE
PCG,PG&E Corporation,16.96,19.16,11.4%,26.75,14.39,27.83,26.75,36.6%,1.18,1.21%,9.2%,0.0%,—,SELLING,$-4.4M,0,7,🟡 2/4,↑1 ↓0,$37.36B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",40.60,82.74,50.9%,48.47,85.51,78.31,48.47,16.2%,1.31,4.14%,17.2%,3.9%,2.9,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.99B,Technology Services,NYSE
VTRS,"Viatris, Inc.",15.62,17.53,10.9%,18.73,11.47,21.08,18.73,16.6%,1.24,3.06%,-2.0%,3.3%,2.9,—,—,0,0,✅ 4/4,↑0 ↓0,$18.18B,Health Technology,NASDAQ
BAX,Baxter International Inc.,18.48,32.04,42.3%,33.35,49.92,47.72,33.35,44.6%,1.58,0.21%,-14.9%,12.3%,5.2,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$9.54B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,28.23,30.11,6.3%,31.21,40.37,39.84,31.21,9.6%,0.81,3.70%,7.4%,14.5%,4.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.50B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.47,88.24,40.5%,66.35,109.74,95.55,66.35,20.9%,0.57,5.46%,-6.4%,5.8%,3.0,BUYING,$+2.1M,5,3,🔴 2/4,↑0 ↓0,$9.14B,Finance,NYSE
CLF,Cleveland-Cliffs Inc,14.29,16.70,14.4%,19.38,13.93,11.31,19.38,26.2%,1.40,—,-20.0%,13.9%,4.4,SELLING,$-39.1M,1,2,✅ 3/4,↑1 ↓0,$8.15B,Non-Energy Minerals,NYSE
MOS,Mosaic Company,23.79,38.23,37.8%,29.00,28.86,28.35,29.00,18.0%,0.64,3.78%,0.4%,8.1%,2.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$7.56B,Process Industries,NYSE
NOV,NOV Inc.,20.99,21.38,1.8%,27.16,15.86,24.98,27.16,22.7%,1.22,1.61%,1.4%,14.5%,5.5,—,—,0,0,🔴 0/4,↑0 ↓0,$7.53B,Industrial Services,NYSE
TAP,Molson Coors Beverage Company Class B,38.75,54.82,29.3%,39.07,46.07,52.42,39.07,0.8%,0.69,4.93%,-18.2%,19.7%,6.3,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.30B,Consumer Non-Durables,NYSE
RIG,Transocean Ltd.,6.25,7.66,18.5%,29.85,4.40,8.39,29.85,79.1%,0.84,—,-30.1%,21.9%,6.3,SELLING,$-1.5M,0,3,🔴 2/4,↑0 ↓0,$6.98B,Industrial Services,NYSE
KMX,"CarMax, Inc.",47.44,71.99,34.1%,47.47,81.80,73.27,47.47,0.1%,1.14,—,4.1%,13.7%,5.8,NEUTRAL,—,0,0,🔴 2/4,↑1 ↓0,$6.73B,Retail Trade,NYSE
CPB,Campbell's Company,21.50,34.66,38.0%,27.15,36.58,35.87,27.15,20.8%,1.60,7.43%,13.9%,32.6%,7.2,SELLING,$-397K,0,2,✅ 3/4,↑1 ↓0,$6.41B,Consumer Non-Durables,NASDAQ
MHK,"Mohawk Industries, Inc.",104.60,143.13,26.9%,112.86,126.50,153.53,112.86,7.3%,0.76,—,5.1%,14.6%,4.5,SELLING,$-4.3M,0,9,✅ 4/4,↑0 ↓0,$6.38B,Producer Manufacturing,NYSE
VNO,Vornado Realty Trust,33.74,43.37,22.2%,34.02,32.61,40.36,34.02,0.8%,1.31,2.16%,14.0%,0.0%,0.0,BUYING,$+5.6M,3,0,✅ 3/4,↑0 ↓0,$6.35B,Finance,NYSE
CAG,"Conagra Brands, Inc.",12.90,22.58,42.8%,16.59,23.75,23.23,16.59,22.2%,0.76,10.89%,-0.5%,12.1%,3.2,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.17B,Consumer Non-Durables,NYSE
