Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,99.20,124.69,20.4%,109.38,118.90,109.38,68.62,9.3%,1.59,1.51%,10.5%,1.5%,2.9,SELLING,$-460K,1,2,✅ 4/4,↑0 ↓0,$172.26B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.66,28.75,10.7%,25.73,28.61,25.73,18.34,0.3%,1.62,6.69%,8.3%,2.8%,4.6,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$146.22B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.91,34.34,30.4%,30.31,34.22,30.31,19.01,21.1%,0.97,5.53%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$85.43B,Consumer Services,NASDAQ
ROP,"Roper Technologies, Inc.",336.81,575.77,41.5%,343.25,438.25,343.25,197.79,1.9%,1.83,1.09%,9.0%,4.8%,3.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.99B,Technology Services,NASDAQ
BIIB,Biogen Inc.,201.44,205.97,2.2%,264.80,231.89,264.80,172.46,23.9%,1.59,—,7.7%,3.6%,4.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.74B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",53.68,177.36,69.7%,92.81,117.75,92.81,52.97,42.2%,1.09,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$28.63B,Commercial Services,NASDAQ
STLA,Stellantis N.V.,6.80,12.22,44.3%,9.44,11.54,9.44,,27.9%,0.28,—,—,2.9%,4.3,—,—,0,0,🟡 1/1,—,$25.61B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,52.91,87.03,39.2%,61.89,65.60,61.89,39.28,14.5%,1.66,2.49%,14.9%,12.7%,6.9,SELLING,$-2.6M,0,16,✅ 4/4,↑2 ↓0,$25.07B,Technology Services,NASDAQ
BCE,BCE Inc.,24.55,26.52,7.4%,27.99,30.14,27.99,19.80,12.3%,1.58,5.07%,31.7%,—,7.0,—,—,0,0,✅ 3/4,↑0 ↓0,$22.89B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,75.73,84.45,10.3%,95.64,94.20,95.64,63.35,20.8%,1.37,2.11%,6.1%,6.9%,5.8,BUYING,$+32.3M,3,1,✅ 3/4,↑1 ↓0,$19.33B,Consumer Non-Durables,NYSE
