Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,28.29,29.21,3.2%,28.56,28.56,25.85,18.37,1.0%,1.89,—,5.0%,2.7%,4.6,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$161.22B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",361.17,521.28,30.7%,441.92,441.92,349.33,201.94,18.3%,1.91,—,13.1%,6.1%,8.1,SELLING,$-3.1M,0,2,✅ 4/4,↑1 ↓0,$35.72B,Technology Services,NASDAQ
CNC,Centene Corporation,63.45,69.63,8.9%,64.23,64.23,55.22,31.01,1.2%,1.39,—,-20.4%,3.3%,3.6,SELLING,$-12.1M,0,3,✅ 4/4,↑0 ↓0,$31.34B,Health Services,NYSE
ES,Eversource Energy,63.25,76.57,17.4%,64.21,64.21,54.88,34.85,1.5%,1.46,—,9.1%,3.2%,4.8,SELLING,$-653K,1,2,✅ 3/4,↑0 ↓0,$23.82B,Utilities,NYSE
BRO,"Brown & Brown, Inc.",61.43,96.55,36.4%,66.87,66.87,48.22,28.86,8.1%,1.61,—,9.9%,5.4%,8.2,BUYING,$+164K,2,0,✅ 3/4,↑0 ↓0,$20.56B,Finance,NYSE
EIX,Edison International,52.57,81.62,35.6%,55.43,55.43,50.95,35.17,5.2%,1.16,—,22.6%,5.3%,2.3,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$20.23B,Utilities,NYSE
AMCR,Amcor PLC,42.03,50.94,17.5%,42.47,42.47,38.95,,1.0%,1.65,—,9.4%,5.0%,6.2,—,—,0,0,🔴 2/4,↑2 ↓0,$19.43B,Process Industries,NYSE
IP,International Paper Company,34.87,50.25,30.6%,36.78,36.78,34.32,24.95,5.2%,1.28,—,-16.5%,16.0%,10.9,SELLING,$-843K,1,2,🔴 1/4,↑0 ↓0,$18.47B,Process Industries,NYSE
ICLR,ICON Plc,173.22,203.91,15.1%,207.84,207.84,161.40,90.66,16.7%,1.43,—,0.4%,3.9%,3.7,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$13.36B,Commercial Services,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",382.30,396.23,3.5%,424.21,424.21,334.88,207.43,9.9%,1.42,—,3.1%,6.3%,3.8,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.27B,Health Technology,NYSE
