Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,95.38,123.40,22.7%,107.32,115.40,107.32,67.64,11.1%,1.53,1.55%,10.5%,1.4%,2.9,SELLING,$-183K,1,1,✅ 4/4,↑0 ↓0,$165.63B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.05,28.75,16.3%,25.91,28.79,25.91,18.46,7.2%,1.52,7.15%,8.3%,2.8%,4.7,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$137.07B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,22.93,33.74,32.1%,29.68,33.47,29.68,18.70,22.8%,0.93,5.69%,21.5%,2.8%,2.9,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$81.90B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",149.30,187.35,20.3%,150.31,171.13,150.31,94.52,0.7%,1.70,2.79%,5.7%,3.0%,2.9,SELLING,$-1.3M,0,11,✅ 4/4,↑0 ↓0,$41.14B,Health Technology,NYSE
BIIB,Biogen Inc.,198.78,219.72,9.5%,263.42,234.38,263.42,171.90,24.5%,1.57,—,7.7%,3.9%,5.2,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.35B,Health Technology,NASDAQ
IFF,International Flavors & Fragrances Inc.,78.61,84.45,6.9%,94.94,92.87,94.94,63.24,17.2%,1.42,2.03%,6.1%,8.1%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$20.07B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,21.34,26.52,19.5%,27.66,29.65,27.66,19.71,22.8%,1.38,5.81%,31.7%,—,6.6,—,—,0,0,✅ 3/4,—,$19.90B,Communications,NYSE
STLA,Stellantis N.V.,5.28,12.22,56.8%,9.55,11.72,9.55,,44.7%,0.22,—,—,2.7%,4.2,—,—,0,0,🟡 1/1,—,$19.87B,Consumer Durables,NYSE
GPN,Global Payments Inc.,72.16,90.64,20.4%,102.59,121.55,102.59,60.26,29.7%,0.83,1.37%,2.6%,8.2%,4.6,BUYING,$+99K,1,0,✅ 4/4,↑2 ↓0,$19.74B,Finance,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,41.38,87.03,52.4%,61.86,65.50,61.86,39.26,33.1%,1.30,3.11%,14.9%,12.7%,6.4,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$19.61B,Technology Services,NASDAQ
