Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PCG,PG&E Corporation,17.45,19.16,8.9%,27.19,14.20,27.82,27.19,35.8%,1.19,1.15%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$46.77B,Utilities,NYSE
AIG,"American International Group, Inc.",79.32,87.29,9.1%,230.27,56.83,51.82,230.27,65.6%,1.05,2.52%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$42.06B,Finance,NYSE
FIS,"Fidelity National Information Services, Inc.",44.26,72.91,39.3%,48.23,85.04,77.82,48.23,8.2%,1.43,3.98%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$22.88B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.70,18.07,2.0%,18.69,11.69,20.90,18.69,5.3%,1.41,2.71%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.77B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",16.21,27.77,41.6%,17.23,7.40,7.21,17.23,5.9%,1.61,0.25%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.70B,Non-Energy Minerals,NYSE
APA,APA Corporation,35.80,45.66,21.6%,42.59,25.48,31.55,42.59,15.9%,1.96,2.79%,25.8%,12.0%,5.3,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.65B,Energy Minerals,NASDAQ
SIRI,SiriusXM Holdings Inc.,30.75,32.66,5.8%,31.33,40.70,40.06,31.33,1.8%,0.87,3.46%,7.6%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.36B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",48.87,88.24,44.6%,66.36,107.27,95.11,66.36,26.4%,0.54,5.89%,-6.3%,6.2%,4.5,BUYING,$+2.2M,5,3,✅ 3/4,↑0 ↓0,$8.52B,Finance,NYSE
MOS,Mosaic Company,22.71,36.99,38.6%,28.81,29.12,28.06,28.81,21.2%,0.61,3.87%,0.4%,12.4%,3.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$7.22B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",15.00,20.32,26.2%,16.74,23.92,23.37,16.74,10.4%,1.13,4.67%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.18B,Consumer Non-Durables,NYSE
NOV,NOV Inc.,19.99,21.55,7.2%,27.25,15.63,24.18,27.25,26.6%,1.15,1.80%,1.5%,13.3%,5.8,—,—,0,0,🔴 1/4,↑0 ↓0,$7.13B,Industrial Services,NYSE
CLF,Cleveland-Cliffs Inc,12.31,16.70,26.3%,19.44,14.11,11.35,19.44,36.7%,1.25,—,-15.2%,14.8%,4.2,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$7.02B,Non-Energy Minerals,NYSE
CPB,Campbell's Company,22.76,34.17,33.4%,27.04,36.21,35.55,27.04,15.8%,1.68,6.85%,15.4%,27.6%,4.0,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.79B,Consumer Non-Durables,NASDAQ
FLG,"Flagstar Bank, National Association",14.26,15.44,7.6%,20.93,21.43,23.52,20.93,31.9%,0.78,0.28%,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.95B,Finance,NYSE
RIG,Transocean Ltd.,5.22,7.66,31.9%,29.99,4.37,8.15,29.99,82.6%,0.71,—,-30.1%,24.1%,6.2,SELLING,$-325K,1,1,🔴 2/4,↑0 ↓0,$5.83B,Industrial Services,NYSE
CRK,"Comstock Resources, Inc.",13.30,28.10,52.7%,62.84,11.50,13.41,62.84,78.8%,1.51,—,20.9%,30.7%,8.9,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.91B,Energy Minerals,NYSE
AAP,"Advance Auto Parts, Inc.",58.83,65.21,9.8%,77.22,106.47,114.62,77.22,23.8%,1.60,1.70%,3.1%,28.9%,6.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.55B,Retail Trade,NYSE
WHR,Whirlpool Corporation,44.62,96.57,53.8%,76.66,108.59,108.88,76.66,41.8%,0.74,—,6.0%,0.2%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.89B,Consumer Durables,NYSE
NWL,Newell Brands Inc,6.13,7.13,14.0%,13.98,10.97,16.12,13.98,56.2%,1.06,4.57%,-8.6%,22.7%,4.2,SELLING,$-1.3M,0,4,🟡 2/4,↑0 ↓0,$2.61B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.81,12.85,8.1%,14.50,22.89,23.44,14.50,18.6%,1.23,—,-0.4%,6.6%,5.4,BUYING,$+252,1,0,✅ 3/4,↑0 ↓0,$2.58B,Health Technology,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.42,20.66,30.2%,16.21,16.41,14.83,16.21,11.0%,0.75,13.04%,0.4%,7.5%,5.1,SELLING,$-135K,0,5,🔴 0/4,↑0 ↓0,$2.43B,Finance,NYSE
KSS,Kohl's Corporation,20.10,25.22,20.3%,27.48,23.50,27.67,27.48,26.9%,0.56,2.49%,7.0%,31.7%,6.5,SELLING,$-825K,0,9,✅ 4/4,↑0 ↓0,$2.28B,Retail Trade,NYSE
HE,"Hawaiian Electric Industries, Inc.",12.76,17.38,26.6%,19.33,26.34,26.05,19.33,34.0%,1.35,—,8.2%,13.0%,8.8,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$2.20B,Utilities,NYSE
OLN,Olin Corporation,19.05,30.46,37.5%,19.21,32.85,27.56,19.21,0.8%,1.27,4.20%,-7.6%,14.5%,3.6,SELLING,$-212K,0,2,🔴 2/4,↑0 ↓0,$2.17B,Process Industries,NYSE
GT,Goodyear Tire & Rubber Company,7.19,10.62,32.3%,15.43,11.71,17.29,15.43,53.4%,0.69,—,-52.6%,17.3%,3.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$2.07B,Consumer Durables,NASDAQ
