Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",73.80,87.46,15.6%,238.26,56.81,51.80,238.26,69.0%,0.97,2.69%,7.7%,1.8%,1.7,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$39.13B,Finance,NYSE
PCG,PG&E Corporation,16.24,19.16,15.2%,26.74,14.37,27.82,26.74,39.3%,1.13,1.22%,9.2%,0.0%,—,SELLING,$-4.4M,0,7,🟡 2/4,↑1 ↓0,$35.76B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",43.51,82.74,47.4%,48.51,85.61,78.38,48.51,10.3%,1.41,4.09%,17.2%,3.9%,2.9,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$22.49B,Technology Services,NYSE
VTRS,"Viatris, Inc.",15.79,17.53,9.9%,18.73,11.48,21.08,18.73,15.7%,1.25,2.95%,-2.0%,3.3%,2.9,—,—,0,0,✅ 4/4,↑0 ↓0,$18.39B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,28.72,30.11,4.6%,31.22,40.39,39.85,31.22,8.0%,0.82,3.60%,7.4%,14.5%,4.8,SELLING,$-619K,0,1,🔴 1/4,↑0 ↓0,$9.67B,Consumer Services,NASDAQ
BAX,Baxter International Inc.,18.37,32.04,42.7%,33.35,49.91,47.72,33.35,44.9%,1.57,0.21%,-14.9%,12.3%,5.2,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$9.49B,Health Technology,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",48.77,88.24,44.7%,66.31,109.62,95.47,66.31,26.5%,0.53,5.80%,-6.4%,5.8%,3.0,BUYING,$+2.1M,5,3,🔴 2/4,↑0 ↓0,$8.50B,Finance,NYSE
CLF,Cleveland-Cliffs Inc,13.50,16.70,19.2%,19.37,13.90,11.29,19.37,30.3%,1.32,—,-20.0%,13.9%,4.4,SELLING,$-39.1M,1,2,✅ 3/4,↑1 ↓0,$7.70B,Non-Energy Minerals,NYSE
MOS,Mosaic Company,23.30,38.23,39.1%,29.00,28.84,28.34,29.00,19.7%,0.63,3.68%,0.4%,8.1%,2.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$7.40B,Process Industries,NYSE
NOV,NOV Inc.,19.92,21.38,6.8%,27.28,15.89,25.07,27.28,27.0%,1.16,1.65%,1.4%,14.5%,5.5,—,—,0,0,🔴 0/4,↑0 ↓0,$7.15B,Industrial Services,NYSE
