Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,103.50,119.78,13.6%,108.55,115.47,108.55,68.47,4.7%,1.63,1.45%,7.8%,—,—,—,—,0,0,—,—,$178.71B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.57,32.85,22.2%,29.94,33.43,29.94,18.92,14.6%,1.01,5.16%,12.0%,2.3%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$90.74B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,209.15,219.72,4.8%,262.06,232.81,262.06,172.50,20.2%,1.64,—,4.6%,4.1%,3.8,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$30.90B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,56.28,87.03,35.3%,62.15,65.99,62.15,39.41,9.4%,1.76,2.33%,14.9%,—,—,SELLING,$-659K,1,9,✅ 3/4,↑1 ↓0,$25.35B,Technology Services,NASDAQ
GPN,Global Payments Inc.,90.38,95.58,5.4%,102.95,122.14,102.95,60.44,12.2%,1.04,1.11%,2.2%,8.0%,5.4,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$23.92B,Finance,NYSE
BCE,BCE Inc.,23.35,26.52,12.0%,27.97,29.91,27.97,19.92,16.5%,1.50,5.34%,30.6%,—,—,—,—,0,0,—,—,$21.77B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,81.83,89.31,8.4%,96.57,93.99,96.57,64.23,15.3%,1.49,1.96%,1.8%,8.8%,8.6,BUYING,$+31.4M,3,2,🔴 2/4,↑1 ↓0,$20.88B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",144.10,285.82,49.6%,351.74,415.75,351.74,,59.0%,1.01,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.28B,Consumer Services,NASDAQ
STLA,Stellantis N.V.,5.12,12.22,58.1%,9.55,11.72,9.55,,46.4%,0.23,—,—,3.6%,5.0,—,—,0,0,—,—,$19.27B,Consumer Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",98.20,108.29,9.3%,109.80,115.02,109.80,82.19,10.6%,1.48,0.98%,6.4%,—,—,—,—,0,0,—,—,$18.73B,Health Technology,NYSE
WY,Weyerhaeuser Company,24.08,27.75,13.2%,24.76,26.65,24.76,18.31,2.8%,1.84,3.49%,5.0%,4.2%,4.9,BUYING,$+101K,1,0,✅ 4/4,↑0 ↓0,$17.36B,Finance,NYSE
FLUT,Flutter Entertainment Plc,96.39,309.41,68.8%,137.40,165.03,137.40,,29.8%,1.91,—,-8.0%,—,—,—,—,0,0,—,—,$16.73B,Consumer Services,NYSE
QXO,"QXO, Inc.",13.98,27.61,49.4%,23.68,28.58,23.68,,41.0%,1.09,—,-4.6%,9.8%,3.2,NEUTRAL,—,0,0,🟡 0/4,↑0 ↓0,$14.50B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,24.02,29.34,18.1%,30.69,33.40,30.69,18.93,21.7%,1.66,4.87%,5.8%,6.6%,5.0,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.22B,Consumer Non-Durables,NYSE
CSGP,"CoStar Group, Inc.",31.35,91.89,65.9%,52.98,71.23,52.98,29.31,40.8%,1.60,—,0.9%,4.1%,2.1,BUYING,$+8.2M,6,2,✅ 4/4,↑1 ↓0,$12.70B,Technology Services,NASDAQ
