Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",77.61,87.29,11.1%,230.26,56.78,51.79,230.26,66.3%,1.00,2.58%,7.2%,—,—,—,—,0,0,—,—,$40.58B,Finance,NYSE
PCG,PG&E Corporation,17.04,19.16,11.0%,27.19,14.18,27.81,27.19,37.3%,1.16,1.17%,9.7%,—,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$37.53B,Utilities,NYSE
FISV,"Fiserv, Inc.",52.22,140.42,62.8%,52.48,114.68,91.64,52.48,0.5%,1.03,—,10.7%,—,—,—,—,0,0,—,—,$27.77B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",42.51,72.91,41.7%,48.22,84.98,77.79,48.22,11.8%,1.37,4.14%,—,—,—,—,—,0,0,—,—,$21.92B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.28,18.39,11.5%,18.67,11.64,20.87,18.67,12.8%,1.32,2.95%,-2.8%,—,—,—,—,0,0,—,—,$18.70B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,28.78,32.66,11.9%,31.03,40.28,39.66,31.03,7.2%,0.81,3.70%,7.6%,—,—,—,—,0,0,—,—,$9.70B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",48.35,88.24,45.2%,66.35,107.26,95.10,66.35,27.1%,0.53,5.96%,-6.3%,—,—,—,—,0,0,—,—,$8.42B,Finance,NYSE
MOS,Mosaic Company,23.47,36.99,36.6%,28.82,29.15,28.07,28.82,18.6%,0.65,3.75%,-5.3%,—,—,—,—,0,0,—,—,$7.46B,Process Industries,NYSE
NOV,NOV Inc.,20.70,21.55,3.9%,27.26,15.65,24.19,27.26,24.1%,1.19,1.74%,1.5%,—,—,—,—,0,0,—,—,$7.38B,Industrial Services,NYSE
CLF,Cleveland-Cliffs Inc,12.49,16.70,25.2%,19.44,14.12,11.35,19.44,35.8%,1.27,—,-15.2%,—,—,—,—,0,0,—,—,$7.13B,Non-Energy Minerals,NYSE
CAG,"Conagra Brands, Inc.",14.77,20.32,27.3%,16.74,23.91,23.36,16.74,11.8%,1.11,4.74%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.07B,Consumer Non-Durables,NYSE
CPB,Campbell's Company,22.42,34.17,34.4%,27.04,36.20,35.54,27.04,17.1%,1.66,6.96%,15.4%,—,—,—,—,0,0,—,—,$6.69B,Consumer Non-Durables,NASDAQ
