Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,102.45,124.69,17.8%,109.47,119.06,109.47,68.66,6.4%,1.64,1.46%,10.5%,1.5%,2.9,SELLING,$-183K,1,1,✅ 4/4,↑0 ↓0,$177.91B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.08,28.75,12.8%,25.72,28.59,25.72,18.34,2.5%,1.59,6.86%,8.3%,2.8%,4.6,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$142.94B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,22.32,34.34,35.0%,30.28,34.17,30.28,19.00,26.3%,0.90,5.91%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$79.73B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",140.71,187.35,24.9%,149.31,169.41,149.31,93.70,5.8%,1.61,2.98%,5.7%,3.0%,2.1,SELLING,$-1.2M,0,10,✅ 4/4,↑0 ↓0,$38.77B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",325.09,575.77,43.5%,343.11,438.02,343.11,197.73,5.3%,1.77,1.12%,9.0%,4.8%,3.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$32.81B,Technology Services,NASDAQ
BIIB,Biogen Inc.,199.71,205.97,3.0%,264.77,231.85,264.77,172.44,24.6%,1.58,—,7.7%,3.6%,4.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.48B,Health Technology,NASDAQ
STLA,Stellantis N.V.,6.38,12.22,47.8%,9.43,11.52,9.43,,32.3%,0.26,—,—,2.9%,4.3,—,—,0,0,🟡 1/1,—,$24.01B,Consumer Durables,NYSE
BCE,BCE Inc.,22.65,26.52,14.6%,27.61,29.72,27.61,19.53,18.0%,1.46,5.50%,31.7%,—,7.0,—,—,0,0,✅ 3/4,—,$21.12B,Communications,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,41.83,87.03,51.9%,61.68,65.25,61.68,39.17,32.2%,1.32,3.16%,14.9%,12.7%,6.9,SELLING,$-1.3M,1,13,✅ 4/4,↑2 ↓0,$19.82B,Technology Services,NASDAQ
IFF,International Flavors & Fragrances Inc.,75.95,84.45,10.1%,95.13,93.70,95.13,63.01,20.2%,1.37,2.11%,6.1%,6.9%,5.8,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.39B,Consumer Non-Durables,NYSE
