Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,103.95,119.78,13.2%,108.56,115.49,108.56,68.47,4.2%,1.63,1.44%,7.8%,1.1%,1.8,SELLING,$-762K,0,1,✅ 4/4,↑1 ↓0,$179.49B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,26.20,32.85,20.3%,29.95,33.45,29.95,18.93,12.5%,1.04,5.04%,12.0%,2.3%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$92.97B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,212.55,219.72,3.3%,262.13,232.92,262.13,172.53,18.9%,1.67,—,4.6%,4.1%,3.8,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$31.41B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,57.78,87.03,33.6%,61.81,65.65,61.81,39.19,6.5%,1.81,2.28%,14.9%,10.0%,4.6,SELLING,$-659K,1,9,✅ 3/4,↑1 ↓0,$26.03B,Technology Services,NASDAQ
GPN,Global Payments Inc.,90.37,95.58,5.5%,102.95,122.14,102.95,60.44,12.2%,1.04,1.11%,2.2%,8.0%,5.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$23.91B,Finance,NYSE
BCE,BCE Inc.,23.36,26.52,11.9%,27.97,29.91,27.97,19.93,16.5%,1.50,5.34%,30.6%,—,7.4,—,—,0,0,✅ 3/4,↑0 ↓0,$21.78B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,81.00,89.31,9.3%,96.55,93.96,96.55,64.22,16.1%,1.48,1.98%,1.8%,8.8%,8.6,BUYING,$+31.4M,3,2,🔴 2/4,↑1 ↓0,$20.67B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",148.35,285.82,48.1%,351.82,415.89,351.82,,57.8%,1.04,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.85B,Consumer Services,NASDAQ
STLA,Stellantis N.V.,5.05,12.22,58.7%,9.55,11.71,9.55,,47.1%,0.23,—,—,3.6%,5.0,—,—,0,0,🟡 1/2,↑0 ↓0,$19.01B,Consumer Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",99.15,108.29,8.4%,109.82,115.05,109.82,82.20,9.7%,1.50,0.97%,6.4%,7.7%,4.7,SELLING,$-664K,0,2,✅ 4/4,↑1 ↓0,$18.91B,Health Technology,NYSE
WY,Weyerhaeuser Company,23.61,27.75,14.9%,24.75,26.63,24.75,18.30,4.6%,1.80,3.56%,5.0%,4.2%,4.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$17.02B,Finance,NYSE
FLUT,Flutter Entertainment Plc,92.89,309.41,70.0%,137.33,164.92,137.33,,32.4%,1.84,—,-8.0%,7.4%,5.0,SELLING,$-1.4M,7,15,✅ 3/4,↑3 ↓0,$16.12B,Consumer Services,NYSE
TU,TELUS Corporation,9.67,16.72,42.2%,13.10,14.79,13.10,8.74,26.2%,1.63,11.26%,-6.4%,—,8.5,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.37B,Communications,NYSE
SWK,"Stanley Black & Decker, Inc.",98.40,104.68,6.0%,98.40,101.37,98.40,66.07,0.0%,1.66,3.41%,6.9%,6.2%,4.6,SELLING,$-105K,0,1,✅ 4/4,↑0 ↓0,$14.86B,Consumer Durables,NYSE
QXO,"QXO, Inc.",13.50,27.61,51.1%,23.67,28.57,23.67,,43.0%,1.05,—,-4.6%,9.8%,3.2,NEUTRAL,—,0,0,🟡 0/4,↑0 ↓0,$14.01B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,24.34,29.34,17.1%,30.70,33.41,30.70,18.93,20.7%,1.68,4.81%,5.8%,6.6%,5.0,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.39B,Consumer Non-Durables,NYSE
CSGP,"CoStar Group, Inc.",31.38,91.89,65.9%,52.98,71.23,52.98,29.31,40.8%,1.60,—,0.9%,4.1%,2.1,BUYING,$+8.2M,6,2,✅ 4/4,↑1 ↓0,$12.72B,Technology Services,NASDAQ
PSKY,Paramount Skydance Corporation Class B,10.43,20.86,50.0%,31.03,21.77,31.03,,66.4%,0.99,1.92%,-4.4%,16.1%,8.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$11.70B,Consumer Services,NASDAQ
SWKS,"Skyworks Solutions, Inc.",67.43,90.90,25.8%,84.61,95.96,84.61,47.82,20.3%,1.77,—,5.1%,33.0%,5.3,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$10.15B,Electronic Technology,NASDAQ
APTV,Aptiv PLC,48.60,78.49,38.1%,82.49,92.07,82.49,,41.1%,1.12,—,4.0%,7.3%,4.7,BUYING,$+8.2M,5,2,✅ 3/4,↑0 ↓0,$10.09B,Producer Manufacturing,NYSE
WLK,Westlake Corporation,77.52,124.23,37.6%,79.06,90.62,79.06,,1.9%,1.14,2.75%,-12.9%,14.9%,4.5,SELLING,$-7.2M,0,4,🔴 2/4,↑0 ↓0,$9.91B,Process Industries,NYSE
MHK,"Mohawk Industries, Inc.",132.87,143.13,7.2%,151.27,125.94,151.27,112.11,12.2%,0.94,—,5.5%,11.0%,5.1,SELLING,$-18.3M,0,16,✅ 4/4,↑0 ↓0,$9.00B,Producer Manufacturing,NYSE
KMX,"CarMax, Inc.",57.40,62.56,8.3%,73.75,81.46,73.75,48.05,22.2%,1.33,—,3.6%,11.1%,4.9,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$8.15B,Retail Trade,NYSE
