Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,98.74,124.69,20.8%,109.37,118.89,109.37,68.61,9.7%,1.58,1.52%,10.5%,1.5%,2.9,SELLING,$-460K,1,2,✅ 4/4,↑0 ↓0,$171.46B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,24.05,34.34,30.0%,30.31,34.22,30.31,19.02,20.6%,0.97,5.51%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$85.93B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",147.26,187.35,21.4%,149.41,169.57,149.41,93.75,1.4%,1.68,2.84%,5.7%,3.0%,2.1,SELLING,$-1.1M,0,10,✅ 4/4,↑0 ↓0,$40.58B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",331.23,575.77,42.5%,343.16,438.10,343.16,197.75,3.5%,1.80,1.09%,9.0%,4.8%,3.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.43B,Technology Services,NASDAQ
BIIB,Biogen Inc.,198.63,205.97,3.6%,264.75,231.82,264.75,172.44,25.0%,1.57,—,7.7%,3.6%,4.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.33B,Health Technology,NASDAQ
STLA,Stellantis N.V.,6.67,12.22,45.4%,9.44,11.53,9.44,,29.3%,0.28,—,—,2.9%,4.3,—,—,0,0,🟡 1/1,—,$25.12B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,50.90,87.03,41.5%,61.85,65.54,61.85,39.26,17.7%,1.60,2.55%,14.9%,12.7%,6.9,SELLING,$-2.6M,0,16,✅ 4/4,↑2 ↓0,$24.12B,Technology Services,NASDAQ
BCE,BCE Inc.,24.71,26.52,6.8%,27.99,30.14,27.99,19.80,11.7%,1.59,5.05%,31.7%,—,7.0,—,—,0,0,✅ 3/4,↑0 ↓0,$23.05B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,75.37,84.45,10.8%,95.63,94.18,95.63,63.34,21.2%,1.36,2.16%,6.1%,6.9%,5.8,BUYING,$+32.3M,3,1,✅ 3/4,↑1 ↓0,$19.24B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",135.68,422.29,67.9%,351.19,422.30,351.19,,61.4%,1.02,—,30.2%,44.3%,6.3,SELLING,$-9.0M,4,1,🔴 1/4,↑0 ↓0,$18.79B,Consumer Services,NASDAQ
